Datetime,Conversation ID,Tweet ID,Text,Likes,Retweets,Replies,Language,Media,Username,User Description,User Image
2022-03-28 16:25:00+00:00,1508480282759938055,1508480282759938055,"During the #MVFW everyone asked where @RealSophiaRobot was. She participated in almost all events. Openings, catwalks, panel talks and parties...
We were all together. But I wonder if she enjoyed being with us @Decentraland.
#findingsophiatherobot https://t.co/3Iairbz9Bd",22,4,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8mW10XMAYgBxe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8mW10XMAYgBxe?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8mW16WUAEOK5U?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8mW16WUAEOK5U?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8mi9cXMAMX1GX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8mi9cXMAMX1GX?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8nFLeWUAElWrh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8nFLeWUAElWrh?format=jpg&name=large')]",WonderOctopus,Trader | Dream Generator | Crypto | NFTs | Web3 | Metaverse | Art | Philosophy | Decent/Ethic/Fair Society Supporter | Sustainable World for all Living Beings |,https://pbs.twimg.com/profile_images/1571756643934773248/ZbJYyWIH_normal.jpg
2022-03-28 16:24:51+00:00,1508480243887226883,1508480243887226883,"Meta Fashion House had a busy week over #MVFW with panels, launch parties, community fashion show &amp; an after party that seems to still be playing lol (devs please Haalp🤣) I'll be posting recaps all week, and check our linktree to re-watch Panels Part 1+2 💃🕺on Fashion &amp; Web 3!",1,0,0,en,,MetaFashionH,"Welcome to Meta Fashion House by @NFTCreatorTours in Vegas City DCL (-118,91) We have boutiques, a catwalk, gallery and event space! Jump in!",https://pbs.twimg.com/profile_images/1522589504615464961/WScPyKtC_normal.jpg
2022-03-28 16:05:29+00:00,1508475371313934359,1508475371313934359,"Still basking in the @decentraland #MVFW afterglow when physical fashion swipes left once again.

Let’s keep on co-creating the fashion future that EVERYONE can be a part of 🚀 https://t.co/SmLGXIB30S",49,5,12,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8uWrJXoAUR0HW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8uWrJXoAUR0HW?format=jpg&name=large')]",thefabricant,"World’s First Digital-Only Fashion House ✦ Co-Create, Trade, AR + Metaverse Wearables ✦ WHOLELAND Waitlist is open!
↳ thefabricant.com/wholeland",https://pbs.twimg.com/profile_images/1453339374100287499/SPB_1jEN_normal.jpg
2022-03-28 16:01:20+00:00,1508474329687805962,1508474329687805962,"Being an 80s child, #Atari sticks close to me. It was a simpler time, it was a happier time. So, let this old bean relive his childhood in the #metaverse 🥰

Thanks @KENGOMEGA for the awesome #wearables! When I saw'em in #MVFW, I had to get'em
#Decentraland #DCL @atari https://t.co/XciN0vAF0Y",6,1,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8tZ9oWYAsH9Gn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8tZ9oWYAsH9Gn?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8tZ-dXsAAeL1Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8tZ-dXsAAeL1Z?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8tZ_bXMAgjIkZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8tZ_bXMAgjIkZ?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8taALWQAc6zCm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8taALWQAc6zCm?format=jpg&name=large')]",JsCoincollector,💎🙌 #Bitcoin #HODLer | Picky #NFT collector | Shameless #POAP hunter | #DCL Photographer | self-exiled Martian | Will work for #crypto!,https://pbs.twimg.com/profile_images/1457010737172426754/0_7iAEzz_normal.jpg
2022-03-28 16:00:48+00:00,1508474194648088589,1508474194648088589,"I really regret not getting a #Vogu in the beginning because of the gas fees. I got their #wearables at #MVFW22 as a way to lick my wounds, and to be honest they look really cool! I look forward to seeing this project move ahead.   

@the_vogu #MVFW #Decentraland #Metaverse #DCL https://t.co/ewT6n5dhOe",11,2,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8tSExXMAYIzDQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8tSExXMAYIzDQ?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8tSFgXsAkM_LQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8tSFgXsAkM_LQ?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8tSGVXMAs5S0Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8tSGVXMAs5S0Z?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8tSHVXMAY6r7v?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8tSHVXMAY6r7v?format=jpg&name=large')]",JsCoincollector,💎🙌 #Bitcoin #HODLer | Picky #NFT collector | Shameless #POAP hunter | #DCL Photographer | self-exiled Martian | Will work for #crypto!,https://pbs.twimg.com/profile_images/1457010737172426754/0_7iAEzz_normal.jpg
2022-03-28 16:00:02+00:00,1508473999331835916,1508473999331835916,What did you like the most about @decentraland #MVFW? https://t.co/f2T2SfTbhx,4,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO6sRZwWQAMPENr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO6sRZwWQAMPENr?format=jpg&name=large')]",Brytehall,A curated premium NFT marketplace that combines ease & sophistication.,https://pbs.twimg.com/profile_images/1422077241895231490/wrdvsRPo_normal.jpg
2022-03-28 15:33:51+00:00,1508467411804073989,1508467411804073989,"Winners of @CaliforniaPlugg Black Bitforce AF1 have been announced post #MVFW 🥳

You may check the hottest shoes in #DCL Created by Goat Gang &amp; @michi_todd here soon available for purchase : 
https://t.co/7xGNRlb0zO

#Decentraland #MVFW22 #Wearables #NFT #NFTdrop #Metaverse https://t.co/F2DBbFE1H4 https://t.co/dsHsq1g0fT",1,1,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8lZOMVsAMyhTB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8lZOMVsAMyhTB?format=jpg&name=large')]",twotoneDCL,Web 3 | Artist | Dcl Wearable Designer | Eyewear Founder | Digital Fashion | open.spotify.com/track/7EttSNsJ…,https://pbs.twimg.com/profile_images/1517410155771531264/H5zJatlA_normal.jpg
2022-03-28 15:30:04+00:00,1508466458258513921,1508466458258513921,Last week was the very first #MVFW! @dezeen sat down with Metaverse Fashion Week participants to discuss the first ever virtual reality event. https://t.co/e5f2B0D1dQ https://t.co/5N37X3ONWo,4,0,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8mP-lXsAIv-t2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8mP-lXsAIv-t2?format=jpg&name=large')]",metav3rsegroup,The Metaverse Group is the worlds first vertically integrated #NFT based #metaverse real estate company. Subsidiary of @tokens_com $COIN.n $SMURF,https://pbs.twimg.com/profile_images/1463706641069715456/hJj1H2Hy_normal.jpg
2022-03-28 15:16:00+00:00,1508462918400061446,1508462918400061446,"We have been exploring #MVFW locations in Decentraland and we really love the development of this metaverse. Lots of opportunities for IRL brands to enter this space.
https://t.co/Vv61DP0UPS",1,0,0,en,,GirlWithGirlNFT,🧭 Metaverse Explorers |  🏳️‍🌈 Wifey + @adachiu_design | AR Design,https://pbs.twimg.com/profile_images/1484380039450079233/Fopvp9b9_normal.jpg
2022-03-28 15:05:40+00:00,1508460318036533250,1508460318036533250,"If #MVFW in @decentraland got you wishing you were more into fashion nfts, here’s you chance at a presale spot at a really cool one! https://t.co/fPBCnNUDjh",0,0,0,en,,LindseyDJames,Boy mom | Wife of high school sweetheart | Teacher | NFT enthusiast | Wannabe NFT Collector | Lifelong learner | Lover of All People,https://pbs.twimg.com/profile_images/1572273747846959104/ggZcYFCk_normal.jpg
2022-03-28 14:59:01+00:00,1508458643368382470,1508458643368382470,"CoinMarketCap and @nansen_ai look at the latest happenings in the #metaverse — from the first-ever metaverse fashion week #MVFW in @decentraland, to @ysiu of @animocabrands pushing for an open metaverse.

Read more on @CMCAlexandria 👇 
https://t.co/TThJILB9uy",175,44,127,en,,CoinMarketCap,#CMC Showcasing the crypto revolution to +340M monthly visitors. Start your journey here (coinmarketcap.com). Learn about #Crypto here (@CMCAlexandria).,https://pbs.twimg.com/profile_images/1609596934557429760/lIbH-TCC_normal.jpg
2022-03-28 14:41:00+00:00,1508454109912784905,1508454109912784905,"Decentraland’s Metaverse Fashion Week (MVFW) that featured digital shows and virtual parties from March 24 - 27 is now history. Forbes offers its own take on it. 

#fashionweek #metaversemarketing #metaversefashionweek #nftnews #decentraland https://t.co/kCyzCoqgFU",0,0,0,en,,dannymbarry,"Live in LA, love to travel internationally, and am totally immersed in Web3 marketing",https://pbs.twimg.com/profile_images/1526263702793531392/BP84TrUA_normal.jpg
2022-03-28 14:38:59+00:00,1508453603480305668,1508453603480305668,"I'm celebrating the FIRST Metaverse Fashion Week at the @C_01_Project Fashion Runway: https://t.co/uKPSbX6J7Y 

Look at my man introducing C-01 wearable &amp; my favorite brand is @BlvckParis 
#C01 #MVFW https://t.co/SKPR5uLYuL",0,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8aQZvaAAM8CiY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8aQZvaAAM8CiY?format=jpg&name=large')]",skull_head96,NFT Enthusiasts | Crypto Degen,https://pbs.twimg.com/profile_images/1606993628936953857/YD7U-ba9_normal.jpg
2022-03-28 14:37:50+00:00,1508453312827428869,1508453312827428869,I'm celebrating the FIRST Metaverse Fashion Week at the @C_01_Project Fashion Runway! #Gucci #PRADA #CHANEL #LouisVuitton #c01 #MVFW https://t.co/L5qSdZp8Uk,2,0,0,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1508452796110155785/pu/img/ZDKso82V5aI_HCEu.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508452796110155785/pu/vid/664x360/-Y0dXff9QUjLqmd3.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508452796110155785/pu/vid/1328x720/ecU3voLIPGDNIUxl.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508452796110155785/pu/vid/498x270/UFKg4Yk6sK3tk_JR.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1508452796110155785/pu/pl/UjNTdI5dh31plxFv.m3u8?tag=12&container=fmp4', bitrate=None)], duration=19.797, views=27)]",LYMaB1,"Lover of Cryto, NFT, Poker",https://pbs.twimg.com/profile_images/1519700975556218885/80EJmYjd_normal.jpg
2022-03-28 14:30:58+00:00,1508451586103648262,1508451586103648262,"The #Metaverse #FashionWeek (MVFW) experiment. 

https://t.co/BZuq7VBaLX https://t.co/H7jp4UhCHB",24,7,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8YuVNVQAc5kZ0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8YuVNVQAc5kZ0?format=jpg&name=large')]",brockpierce,"Futurist, Philanthropist, Economist, Creator (RT/Fav/Follow are not endorsements).",https://pbs.twimg.com/profile_images/1555262571292377090/IF8_ElUe_normal.jpg
2022-03-28 14:19:40+00:00,1508448741522616321,1508448741522616321,"🚀 Please fasten your seatbelt, we are going to @decentraland!! The virtual venue designed for the world’s first Metaverse Fashion Week (#MVFW) is taking over Bora Bora to be the next hot spot for influencers, fashion lovers and trend setters. Now let’s go on a ride!!! https://t.co/yyD7yAwolY",2,0,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8WIt6XMAECp7m?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8WIt6XMAECp7m?format=jpg&name=large')]",JingDaily,The Business of Luxury & Culture,https://pbs.twimg.com/profile_images/1405200090352947203/C4wfxj2g_normal.jpg
2022-03-28 14:00:00+00:00,1508443792151662599,1508443792151662599,"This Meta Fashion House reflection gave me some serious booty!!! 🍑🍑🍑@decentraland

#MVFW #DCL #wearables #metafashion #fashionweek https://t.co/RiyYYhFnRv",31,5,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO6aulYakAw2yFd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO6aulYakAw2yFd?format=jpg&name=large')]",metajewels_io,"""Just a material girl in a metaverse world"" | Inspired accessories on fleek | Here for the glam, stayed for the fashun | DCL wearable creator",https://pbs.twimg.com/profile_images/1486073207807700997/foRt8h6l_normal.jpg
2022-03-28 13:29:44+00:00,1508436175194710021,1508436175194710021,"[CORRECTION]
After verifying the number of votes, we decided that ⭐️People's Choice⭐️ will be awarded to @MetaMonsterHall.

Congrats!🎉

#MFDC2022 #MVFW https://t.co/P11BXSkNku",21,3,5,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8Ii7UUYAMettT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8Ii7UUYAMettT?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8Jkj0VcAo4wzu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8Jkj0VcAo4wzu?format=jpg&name=large')]",DragonCityIO,"A large-scale cultural Metaverse community @decentraland, 
built by @MetaverseLabs, 
powered by @dragondao_

Join us: dsc.gg/dragoncity",https://pbs.twimg.com/profile_images/1367452060912807941/AV20wemf_normal.jpg
2022-03-28 13:20:16+00:00,1508433794382053382,1508433794382053382,"Like after any festival, I'll spend the whole week uploading photos of how much fun I had!😁
The #MVFW has been incredible!💥💥💥

#decentraland #dcl #mana #MetaVerseFashionWeek #nfts #NFTCommunity #nftcollector #wearable https://t.co/yZK2yBH3vH",11,1,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8IKoCWUAEBO1M?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO8IKoCWUAEBO1M?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8IKoBXwAQbFE_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8IKoBXwAQbFE_?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8IKoDXMAIN4x3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8IKoDXMAIN4x3?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO8IKoCX0AUbFw0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8IKoCX0AUbFw0?format=jpg&name=large')]",Antisecretsoci2,"Metaverse creators guild ⚒️
Curated by @kafcrypto
Visit us in Decentraland 📍
play.decentraland.org/?realm=dg&posi…",https://pbs.twimg.com/profile_images/1434215317115445250/1i_w0Ve-_normal.jpg
2022-03-28 13:01:57+00:00,1508429185416634368,1508429185416634368,great video and summary of amazing MVFW https://t.co/Cup3YAcIgA,2,0,0,en,,MVlohmax,"Cosmopolitan-Tech W3.Fashionist-Futurist of my own
@Tokiphy",https://pbs.twimg.com/profile_images/1472179522057424900/bOAYmnjN_normal.jpg
2022-03-28 12:51:31+00:00,1508426557265743872,1508426557265743872,"GM

TLDR for those who missed MVFW; Pangea broke the Metaverse!

But for now, back to our normal programming. PRE-SALE IN 21 DAYS! So much more info to come so stay tuned!",18,3,0,en,,PangeaDAO,"Metaverse Land Investment, Development & Consulting DAO | discord.gg/5hFdFJ5nqY",https://pbs.twimg.com/profile_images/1526130895614361600/RRNTjpZb_normal.jpg
2022-03-28 12:40:34+00:00,1508423803101196300,1508423803101196300,👉Check out my red carpet outfit and the catwalk from yesterday night at THE MVFW Fashionshow. Loved the show ❤️👌@the_fab_ric_ant #mvfw #MVFW22 #wearables #digitalfashion @DCL_Events https://t.co/pZM3MA7y4b,4,2,0,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1508423716929253378/pu/img/4UQCi3oGL1GaaN5e.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508423716929253378/pu/vid/640x360/iUE3cuJ9RRh8p19q.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508423716929253378/pu/vid/480x270/KManprx5P5C6a9Hc.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508423716929253378/pu/vid/1280x720/BIUTqGl9bCFTkTL7.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1508423716929253378/pu/pl/h1umuScOnSN78YJx.m3u8?tag=12&container=fmp4', bitrate=None)], duration=23.013, views=37)]",bibiartislife,NFT LOVER. JUNIQUE is a brand that creates bags from works of art (painted fabrics)💗 I want to encourage as many people as possible to feel (J)UNIQUE.,https://pbs.twimg.com/profile_images/1594094839167066113/rcSU-pdm_normal.jpg
2022-03-28 12:39:20+00:00,1508423491527266313,1508423491527266313,"Heard of #MVFW? It’s time to add it to your fashion calendar. The first-ever #Metaverse Fashion Week (MVFW) kicked off last week on Thursday, March 24, taking place within the virtual destination space, @decentraland .

#fashionweek #decentraland #trends
https://t.co/Y0jHFiqZ92",3,0,0,en,,JingDaily,The Business of Luxury & Culture,https://pbs.twimg.com/profile_images/1405200090352947203/C4wfxj2g_normal.jpg
2022-03-28 12:02:34+00:00,1508414241510162438,1508414241510162438,"Third stop in #MVFW @decentraland POV 📹

The gallery features pieces from over 20 artists and designers, including @antonitudisco, @Krista_Kim x @the_fab_ric_ant , @KarlLagerfeld x @dematerialised, @jasonebeyer, Botter Paris, @AUROBOROS_LTD, and more.
https://t.co/ayEpg9QHJc",2,0,0,en,,BEAMstudio_pro,"BEAM studio aims to bring together global creators to build exciting adventures in #metaverse.
Discord: discord.gg/QKHhNq8RzD",https://pbs.twimg.com/profile_images/1495595880430575618/obuBUOHJ_normal.jpg
2022-03-28 12:00:03+00:00,1508413605926125573,1508413605926125573,"#MVFW was a blast! 💥 Thank you all for joining us in our events! Great turnout with amazing vibes 🫶🏽

Join our #Discord to stay posted about our upcoming events 👉🏼 https://t.co/6jE6NwRdzK

#NFTCommunity #NFTFashion #Wearables #digitalfashion #Metaverse #Decentraland https://t.co/dzQ6sTjJ5n",7,1,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO7zauDWQAA6B-F?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO7zauDWQAA6B-F?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO7zbqGXEAA-b8s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO7zbqGXEAA-b8s?format=jpg&name=large')]",stylexchange_io,"Fashion NFT Platform · NFT Wearables for the Metaverse & Social Media ·
🚨 Join our new Discord community 🚨: 👉 discord.com/invite/7dbJ826…",https://pbs.twimg.com/profile_images/1470378141671731208/x6frXyVB_normal.jpg
2022-03-28 12:00:00+00:00,1508413593108295691,1508413593108295691,"For his digital couture collection, @niccolo_casas has created a phygital couture piece 3D #NFT. His digital couture “crystal” creations have been inspired by the water fluid transformation states from vapour to liquid and solid.⁠ #MVFW ✨

🔗https://t.co/2GPgkzroVG https://t.co/pojByvYqc1",8,1,0,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1508331221524357121/pu/img/TstXahoHhKb8FrNs.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508331221524357121/pu/vid/480x600/jozhnLKQcue8ti7D.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1508331221524357121/pu/pl/cFsL3_eeqA5tf4cT.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508331221524357121/pu/vid/720x900/LIxIYy_Sv3pGVQX7.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508331221524357121/pu/vid/320x400/jEnbMdygd3eDapHx.mp4?tag=12', bitrate=632000)], duration=22.466, views=26)]",Brytehall,A curated premium NFT marketplace that combines ease & sophistication.,https://pbs.twimg.com/profile_images/1422077241895231490/wrdvsRPo_normal.jpg
